RUN	RecordedSimulation	recordedsimulation	1621188401089	postgres_after_gameinitopt_repeat10_linux	3.5.1
USER	RecordedSimulation	START	1621188401675
REQUEST		move_dt4_48_taxi	1621188562909	1621188562912	OK	 
REQUEST		save	1621188564913	1621188564994	OK	 
REQUEST		load	1621188566995	1621188567055	OK	 
REQUEST		init_5_player	1621188567056	1621188567093	OK	 
REQUEST		set_name_1	1621188568095	1621188568097	OK	 
REQUEST		set_name_2	1621188569098	1621188569100	OK	 
REQUEST		set_name_3	1621188570101	1621188570103	OK	 
REQUEST		set_name_4	1621188571105	1621188571107	OK	 
REQUEST		set_color_1	1621188572108	1621188572110	OK	 
REQUEST		set_color_2	1621188573111	1621188573113	OK	 
REQUEST		set_color_3	1621188574114	1621188574116	OK	 
REQUEST		set_color_4	1621188575117	1621188575119	OK	 
REQUEST		start_game	1621188576119	1621188576121	OK	 
REQUEST		move_mrx_65_taxi	1621188577122	1621188577125	OK	 
REQUEST		move_dt1_67_underground	1621188578126	1621188578129	OK	 
REQUEST		move_dt2_27_taxi	1621188579131	1621188579134	OK	 
REQUEST		move_dt3_55_bus	1621188580135	1621188580138	OK	 
REQUEST		move_dt4_48_taxi	1621188581139	1621188581141	OK	 
REQUEST		save	1621188583142	1621188583216	OK	 
REQUEST		load	1621188585217	1621188585284	OK	 
USER	RecordedSimulation	END	1621188585286
